"time","NZL Wind Direction (Degs)","NZL Wind Speed (M/Sec)","NZL Lat","NZL Long","NZL time_time","NZL time diff","NZL_Lat_difference","NZL_Long_difference","NZL_Distance.to.next","NZL_Speed","Wind Direction (Degs) (#1)","Wind Speed (M/Sec) (#1)","USA Lat","USA Long","USA time_time (#1)","USA time diff","USA_Lat_difference","USA_Long_difference","USA_Distance.to.next","USA_Speed","Distance_NZL_USA"
"14:08:48",246.7,17.6,37.8159043,-122.4113406,"14:08:48",1.0,7.819999999725269E-5,-1.4639999999133124E-4,2.754819999703211E-8,2.754819999703211E-8,246.7,17.6,37.8173164,-122.4125646,"14:08:48",1.0,-1.2860000000358696E-4,-4.130000000657219E-5,1.8243650001465425E-8,1.8243650001465425E-8,0.00186874353777955
"14:08:49",246.7,17.6,37.8159825,-122.411487,"14:08:49",1.0,7.99000000029082E-5,-1.4050000000054297E-4,2.6124260000617305E-8,2.6124260000617305E-8,246.7,17.6,37.8171878,-122.4126059,"14:08:49",1.0,-1.314000000007809E-4,-3.929999999741085E-5,1.881045000000171E-8,1.881045000000171E-8,0.0016445927459480627
"14:08:50",246.6,17.5,37.8160624,-122.4116275,"14:08:50",1.0,7.930000000300197E-5,-1.3580000000956716E-4,2.4730130003074553E-8,2.4730130003074553E-8,246.6,17.5,37.8170564,-122.4126452,"14:08:50",1.0,-1.314000000007809E-4,-4.549999999881038E-5,1.933621000009696E-8,1.933621000009696E-8,0.0014225854245030597
"14:08:51",246.5,17.5,37.8161417,-122.4117633,"14:08:51",1.0,8.150000000028967E-5,-1.3289999999699376E-4,2.4304659999248158E-8,2.4304659999248158E-8,246.5,17.5,37.816925,-122.4126907,"14:08:51",1.0,-1.3260000000059335E-4,-4.060000000549735E-5,1.9231120000603743E-8,1.9231120000603743E-8,0.001213931484879709
"14:08:52",246.4,17.4,37.8162232,-122.4118962,"14:08:52",1.0,7.949999999823376E-5,-1.3180000000545533E-4,2.3691490001157193E-8,2.3691490001157193E-8,246.5,17.5,37.8167924,-122.4127313,"14:08:52",1.0,-1.3469999999671245E-4,-4.140000000063537E-5,1.9858049999166944E-8,1.9858049999166944E-8,0.0010106337862938425
"14:08:53",246.4,17.4,37.8163027,-122.412028,"14:08:53",1.0,6.829999999524716E-5,-1.3649999999643114E-4,2.3297139998376465E-8,2.3297139998376465E-8,246.4,17.4,37.8166577,-122.4127727,"14:08:53",1.0,-1.3309999999933098E-4,-4.690000000096006E-5,1.991521999991196E-8,1.991521999991196E-8,8.24986721103458E-4
"14:08:54",246.3,17.4,37.816371,-122.4121645,"14:08:54",1.0,5.940000000492773E-5,-1.3950000000306773E-4,2.298861000144131E-8,2.298861000144131E-8,246.3,17.4,37.8165246,-122.4128196,"14:08:54",1.0,-1.353000000037241E-4,-4.0099999992548874E-5,1.9914100000410163E-8,1.9914100000410163E-8,6.728662348530427E-4
"14:08:55",246.2,17.3,37.8164304,-122.412304,"14:08:55",1.0,5.9100000001421904E-5,-1.4069999998866933E-4,2.328929999697962E-8,2.328929999697962E-8,246.3,17.3,37.8163893,-122.4128597,"14:08:55",1.0,-1.4119999999451238E-4,-3.540000000157306E-5,2.119059999856167E-8,2.119059999856167E-8,5.572178209569493E-4
"14:08:56",246.2,17.3,37.8164895,-122.4124447,"14:08:56",1.0,5.8099999996841234E-5,-1.403000000124166E-4,2.305970000311705E-8,2.305970000311705E-8,246.2,17.3,37.8162481,-122.4128951,"14:08:56",1.0,-1.3830000000325526E-4,-5.210000000488435E-5,2.1841300001409357E-8,2.1841300001409357E-8,5.110128374169751E-4
"14:08:57",246.2,17.2,37.8165476,-122.412585,"14:08:57",1.0,5.260000000362197E-5,-1.3879999998778203E-4,2.203219999698932E-8,2.203219999698932E-8,246.2,17.2,37.8161098,-122.4129472,"14:08:57",1.0,-1.3419999999797483E-4,-5.8199999998009844E-5,2.139687999922479E-8,2.139687999922479E-8,5.682056669892422E-4
"14:08:58",246.2,17.2,37.8166002,-122.4127238,"14:08:58",1.0,5.589999999955353E-5,-1.3440000000741747E-4,2.11881700019439E-8,2.11881700019439E-8,246.2,17.2,37.8159756,-122.4130054,"14:08:58",1.0,-1.277000000001749E-4,-6.100000000230921E-5,2.002829000032639E-8,2.002829000032639E-8,6.851450357456349E-4
"14:08:59",246.2,17.1,37.8166561,-122.4128582,"14:08:59",1.0,5.449999999740385E-5,-1.3319999999339416E-4,2.0712489997957222E-8,2.0712489997957222E-8,246.2,17.1,37.8158479,-122.4130664,"14:08:59",1.0,-1.2230000000101882E-4,-6.059999999763477E-5,1.8629649999962535E-8,1.8629649999962535E-8,8.345864125444509E-4
"14:09:00",246.2,17.1,37.8167106,-122.4129914,"14:09:00",1.0,5.250000000245336E-5,-1.3380000000040582E-4,2.06586900003662E-8,2.06586900003662E-8,246.2,17.1,37.8157256,-122.413127,"14:09:00",1.0,-1.2420000000190612E-4,-5.449999999029842E-5,1.839588999941601E-8,1.839588999941601E-8,9.942898772500842E-4
"14:09:01",246.2,17.0,37.8167631,-122.4131252,"14:09:01",1.0,5.669999999469155E-5,-1.36500000010642E-4,2.1847140002303286E-8,2.1847140002303286E-8,246.2,17.0,37.8156014,-122.4131815,"14:09:01",1.0,-1.2710000000026866E-4,-5.330000000469681E-5,1.8995300000568973E-8,1.8995300000568973E-8,0.0011630634462529705
"14:09:02",246.2,17.0,37.8168198,-122.4132617,"14:09:02",1.0,6.0000000004833964E-5,-1.3649999999643114E-4,2.2232249999605776E-8,2.2232249999605776E-8,246.2,17.0,37.8154743,-122.4132348,"14:09:02",1.0,-1.2470000000064374E-4,-6.229999999618485E-5,1.943137999968518E-8,1.943137999968518E-8,0.0013457688731720171
"14:09:03",246.2,17.0,37.8168798,-122.4133982,"14:09:03",1.0,5.9499999998990916E-5,-1.3439999999320662E-4,2.1603609998053857E-8,2.1603609998053857E-8,246.2,17.0,37.8153496,-122.4132971,"14:09:03",1.0,-1.239999999995689E-4,-6.439999999940937E-5,1.9523359999817012E-8,1.9523359999817012E-8,0.0015335361912966244
"14:09:04",246.2,17.0,37.8169393,-122.4135326,"14:09:04",1.0,5.9299999996653696E-5,-1.3309999999933098E-4,2.1232099999425033E-8,2.1232099999425033E-8,246.2,17.0,37.8152256,-122.4133615,"14:09:04",1.0,-1.2290000000092505E-4,-6.580000000155906E-5,1.943405000043255E-8,1.943405000043255E-8,0.0017222203401459797
"14:09:05",246.3,17.0,37.8169986,-122.4136657,"14:09:05",1.0,5.850000000151567E-5,-1.3150000000905493E-4,2.071450000255878E-8,2.071450000255878E-8,246.3,17.0,37.8151027,-122.4134273,"14:09:05",1.0,-1.2279999999975644E-4,-6.199999999978445E-5,1.892383999991345E-8,1.892383999991345E-8,0.0019108300212221665
"14:09:06",246.3,17.0,37.8170571,-122.4137972,"14:09:06",1.0,6.0300000001234366E-5,-1.2989999999035717E-4,2.051009999764366E-8,2.051009999764366E-8,246.3,17.0,37.8149799,-122.4134893,"14:09:06",1.0,-1.2149999999877537E-4,-6.260000000679611E-5,1.8681010000553288E-8,1.8681010000553288E-8,0.002099895771226594
"14:09:07",246.3,17.1,37.8171174,-122.4139271,"14:09:07",1.0,6.839999999641577E-5,-1.2620000001106746E-4,2.0605000002303104E-8,2.0605000002303104E-8,246.3,17.1,37.8148584,-122.4135519,"14:09:07",1.0,-1.2230000000101882E-4,-6.369999999833453E-5,1.901498000003702E-8,1.901498000003702E-8,0.002289946733006072
"14:09:08",246.3,17.1,37.8171858,-122.4140533,"14:09:08",1.0,6.480000000408381E-5,-1.2739999999666907E-4,2.042979999968054E-8,2.042979999968054E-8,246.3,17.1,37.8147361,-122.4136156,"14:09:08",1.0,-1.2309999999615684E-4,-5.88000000050215E-5,1.8611049999644342E-8,1.8611049999644342E-8,0.0024884958067080995
"14:09:09",246.3,17.2,37.8172506,-122.4141807,"14:09:09",1.0,6.419999999707215E-5,-1.2850000000241835E-4,2.0633890000245583E-8,2.0633890000245583E-8,246.3,17.2,37.814613,-122.4136744,"14:09:09",1.0,-1.2060000000246873E-4,-6.059999999763477E-5,1.821672000030879E-8,1.821672000030879E-8,0.002685753795491562
"14:09:10",246.4,17.3,37.8173148,-122.4143092,"14:09:10",1.0,6.580000000155906E-5,-1.2830000000008113E-4,2.079053000022599E-8,2.079053000022599E-8,246.4,17.3,37.8144924,-122.413735,"14:09:10",1.0,-1.181000000016752E-4,-5.629999999712254E-5,1.711730000007168E-8,1.711730000007168E-8,0.0028802165543583536
"14:09:11",246.4,17.3,37.8173806,-122.4144375,"14:09:11",1.0,6.830000000235259E-5,-1.2660000000153104E-4,2.0692450000709025E-8,2.0692450000709025E-8,246.4,17.3,37.8143743,-122.4137913,"14:09:11",1.0,-1.1519999999620723E-4,-5.649999999945976E-5,1.6463289999065097E-8,1.6463289999065097E-8,0.003074965712007754
"14:09:12",246.5,17.4,37.8174489,-122.4145641,"14:09:12",1.0,6.639999999435986E-5,-1.2909999999521915E-4,2.1075769998016572E-8,2.1075769998016572E-8,246.5,17.4,37.8142591,-122.4138478,"14:09:12",1.0,-1.010000000007949E-4,-6.670000000497112E-5,1.4649890000823717E-8,1.4649890000823717E-8,0.0032692368727302245
"14:09:13",246.6,17.5,37.8175153,-122.4146932,"14:09:13",1.0,6.86999999999216E-5,-1.2889999999288193E-4,2.133489999815419E-8,2.133489999815419E-8,246.6,17.5,37.8141581,-122.4139145,"14:09:13",1.0,-7.380000000267728E-5,-7.949999999823376E-5,1.1766690000114335E-8,1.1766690000114335E-8,0.003446326381811878
"14:09:14",246.7,17.5,37.817584,-122.4148221,"14:09:14",1.0,6.760000000127775E-5,-1.2900000000115597E-4,2.121076000047099E-8,2.121076000047099E-8,246.7,17.5,37.8140843,-122.413994,"14:09:14",1.0,-4.2499999999279225E-5,-8.090000000038344E-5,8.351060000000775E-9,8.351060000000775E-9,0.0035963383739549097
"14:09:15",246.8,17.6,37.8176516,-122.4149511,"14:09:15",1.0,6.46000000017466E-5,-1.3049999999736883E-4,2.1203409999538926E-8,2.1203409999538926E-8,246.8,17.6,37.8140418,-122.4140749,"14:09:15",1.0,-2.3599999998680232E-5,-7.6399999997534E-5,6.393919999560901E-9,6.393919999560901E-9,0.0037146174069458463
"14:09:16",246.9,17.7,37.8177162,-122.4150816,"14:09:16",1.0,6.290000000319651E-5,-1.3020000000096843E-4,2.09084500006543E-8,2.09084500006543E-8,246.9,17.7,37.8140182,-122.4141513,"14:09:16",1.0,-6.499999997799932E-6,-7.159999999828415E-5,5.168809999725689E-9,5.168809999725689E-9,0.0038132220090085407
"14:09:17",247.1,17.7,37.8177791,-122.4152118,"14:09:17",1.0,6.33999999948287E-5,-1.308000000079801E-4,2.112820000143187E-8,2.112820000143187E-8,247.1,17.7,37.8140117,-122.4142229,"14:09:17",1.0,1.3099999996768474E-5,-6.729999999777192E-5,4.700899999615434E-9,4.700899999615434E-9,0.0038950257983740165
"14:09:18",247.3,17.8,37.8178425,-122.4153426,"14:09:18",1.0,6.319999999959691E-5,-1.3059999999143201E-4,2.105059999771109E-8,2.105059999771109E-8,247.3,17.8,37.8140248,-122.4142902,"14:09:18",1.0,2.27000000023736E-5,-7.120000000782056E-5,5.58473000122141E-9,5.58473000122141E-9,0.003960098363678027
"14:09:19",247.6,17.8,37.8179057,-122.4154732,"14:09:19",1.0,6.989999999973406E-5,-1.2700000000620548E-4,2.1015010001539012E-8,2.1015010001539012E-8,247.5,17.8,37.8140475,-122.4143614,"14:09:19",1.0,2.6800000000548607E-5,-7.569999999645916E-5,6.448729999493322E-9,6.448729999493322E-9,0.0040151969416142175
"14:09:20",247.8,17.9,37.8179756,-122.4156002,"14:09:20",1.0,7.090000000431473E-5,-1.2479999999470692E-4,2.0601849999290676E-8,2.0601849999290676E-8,247.8,17.9,37.8140743,-122.4144371,"14:09:20",1.0,3.6299999997879695E-5,-8.099999999444663E-5,7.87868999894642E-9,7.87868999894642E-9,0.004070988000469063
"14:09:21",248.1,17.9,37.8180465,-122.415725,"14:09:21",1.0,7.08999999972093E-5,-1.2300000000209366E-4,2.0155810000119317E-8,2.0155810000119317E-8,248.1,17.9,37.8141106,-122.4145181,"14:09:21",1.0,4.390000000142891E-5,-8.449999999982083E-5,9.067460000095178E-9,9.067460000095178E-9,0.004116784718686904
"14:09:22",248.4,18.0,37.8181174,-122.415848,"14:09:22",1.0,7.62000000023022E-5,-1.1840000000518103E-4,1.9825000001577725E-8,1.9825000001577725E-8,248.4,18.0,37.8141545,-122.4146026,"14:09:22",1.0,4.839999999717293E-5,-9.090000000355758E-5,1.0605370000373107E-8,1.0605370000373107E-8,0.0041539857450388915
"14:09:23",248.7,18.1,37.8181936,-122.4159664,"14:09:23",1.0,7.589999999879637E-5,-1.1820000000284381E-4,1.9732050000489566E-8,1.9732050000489566E-8,248.7,18.1,37.8142029,-122.4146935,"14:09:23",1.0,5.210000000488435E-5,-9.339999999724569E-5,1.1437969999994445E-8,1.1437969999994445E-8,0.0041887899087960185
"14:09:24",249.0,18.1,37.8182695,-122.4160846,"14:09:24",1.0,7.670000000103983E-5,-1.1680000000069413E-4,1.9525130000321657E-8,1.9525130000321657E-8,249.0,18.1,37.814255,-122.4147869,"14:09:24",1.0,5.2799999998853764E-5,-9.660000000621949E-5,1.2119400001080562E-8,1.2119400001080562E-8,0.004219032536020233
"14:09:25",249.3,18.2,37.8183462,-122.4162014,"14:09:25",1.0,7.740000000211467E-5,-1.1259999999424508E-4,1.8669519999031342E-8,1.8669519999031342E-8,249.2,18.2,37.8143078,-122.4148835,"14:09:25",1.0,5.3999999998666226E-5,-1.012999999971953E-4,1.317768999928772E-8,1.317768999928772E-8,0.00424800364524333
"14:09:26",249.5,18.3,37.8184236,-122.416314,"14:09:26",1.0,6.719999999660331E-5,-1.146999999974696E-4,1.7671929998963012E-8,1.7671929998963012E-8,249.5,18.3,37.8143618,-122.4149848,"14:09:26",1.0,5.439999999623524E-5,-1.0389999999915744E-4,1.375456999941531E-8,1.375456999941531E-8,0.00427375617929016
"14:09:27",249.8,18.3,37.8184908,-122.4164287,"14:09:27",1.0,4.390000000142891E-5,-1.1240000000611872E-4,1.4560970001500947E-8,1.4560970001500947E-8,249.7,18.3,37.8144162,-122.4150887,"14:09:27",1.0,5.3600000001097214E-5,-1.0740000000453165E-4,1.4407720001091019E-8,1.4407720001091019E-8,0.0042892849240892565
"14:09:28",250.0,18.4,37.8185347,-122.4165411,"14:09:28",1.0,1.660000000214268E-5,-9.810000000243235E-5,9.899170000548364E-9,9.899170000548364E-9,249.9,18.4,37.8144698,-122.4151961,"14:09:28",1.0,5.190000000254713E-5,-1.0919999999714491E-4,1.4618249999640842E-8,1.4618249999640842E-8,0.004281639523596806
"14:09:29",250.1,18.4,37.8185513,-122.4166392,"14:09:29",1.0,1.7999999997186933E-6,-8.319999999173433E-5,6.92547999862358E-9,6.92547999862358E-9,250.1,18.4,37.8145217,-122.4153053,"14:09:29",1.0,4.8599999999510146E-5,-1.1290000000485634E-4,1.510837000104895E-8,1.510837000104895E-8,0.004244639604258163
"14:09:30",250.2,18.5,37.8185531,-122.4167224,"14:09:30",1.0,-1.0600000003080368E-5,-6.360000000427135E-5,4.1573200006086195E-9,4.1573200006086195E-9,250.2,18.5,37.8145703,-122.4154182,"14:09:30",1.0,5.13000000026409E-5,-1.1499999999387E-4,1.5856689998861056E-8,1.5856689998861056E-8,0.004190898886874239
"14:09:31",250.4,18.5,37.8185425,-122.416786,"14:09:31",1.0,-2.219999999653055E-5,-4.819999999483571E-5,2.8160799993481185E-9,2.8160799993481185E-9,250.4,18.5,37.8146216,-122.4155332,"14:09:31",1.0,5.2799999998853764E-5,-1.1709999999709453E-4,1.6500249999198498E-8,1.6500249999198498E-8,0.004116183262439286
"14:09:32",250.6,18.5,37.8185203,-122.4168342,"14:09:32",1.0,-3.2700000005547736E-5,-4.220000000998425E-5,2.8501300012054925E-9,2.8501300012054925E-9,250.6,18.5,37.8146744,-122.4156503,"14:09:32",1.0,5.1899999995441704E-5,-1.1700000000303135E-4,1.6382610000236183E-8,1.6382610000236183E-8,0.00402399875994209
"14:09:33",250.7,18.5,37.8184876,-122.4168764,"14:09:33",1.0,-4.269999999451102E-5,-3.6399999999048305E-5,3.1482499994619576E-9,3.1482499994619576E-9,250.7,18.5,37.8147263,-122.4157673,"14:09:33",1.0,5.3900000004603044E-5,-1.1670000000663094E-4,1.652410000204387E-8,1.652410000204387E-8,0.00392141307439334
"14:09:34",250.9,18.5,37.8184449,-122.4169128,"14:09:34",1.0,-5.4800000000909677E-5,-3.219999999259926E-5,4.0398799996230926E-9,4.0398799996230926E-9,250.9,18.5,37.8147802,-122.415884,"14:09:34",1.0,5.9600000000159525E-5,-1.1800000000050659E-4,1.747616000013857E-8,1.747616000013857E-8,0.003806370387917145
"14:09:35",251.0,18.5,37.8183901,-122.416945,"14:09:35",1.0,-6.570000000039045E-5,-2.820000000269829E-5,5.111730000203488E-9,5.111730000203488E-9,251.0,18.5,37.8148398,-122.416002,"14:09:35",1.0,5.9199999995485086E-5,-1.1929999999438223E-4,1.7737129998125033E-8,1.7737129998125033E-8,0.0036734015693890027
"14:09:36",251.2,18.5,37.8183244,-122.4169732,"14:09:36",1.0,-7.589999999879637E-5,-2.709999999694901E-5,6.495219999651926E-9,6.495219999651926E-9,251.2,18.5,37.814899,-122.4161213,"14:09:36",1.0,5.870000000385289E-5,-1.1729999999943175E-4,1.7204980000319018E-8,1.7204980000319018E-8,0.003529744859056142
"14:09:37",251.4,18.5,37.8182485,-122.4170003,"14:09:37",1.0,-7.680000000220844E-5,-3.6399999999048305E-5,7.223200000269933E-9,7.223200000269933E-9,251.4,18.5,37.8149577,-122.4162386,"14:09:37",1.0,6.0300000001234366E-5,-1.1480000000574364E-4,1.6815130001467604E-8,1.6815130001467604E-8,0.003377802766594086
"14:09:38",251.6,18.5,37.8181717,-122.4170367,"14:09:38",1.0,-8.340000000117698E-5,-3.61000000026479E-5,8.258770000387499E-9,8.258770000387499E-9,251.5,18.5,37.815018,-122.4163534,"14:09:38",1.0,6.1199999997541E-5,-1.1449999999513238E-4,1.6855689998584333E-8,1.6855689998584333E-8,0.0032268750487088153
"14:09:39",251.7,18.5,37.8180883,-122.4170728,"14:09:39",1.0,-9.089999999645215E-5,-3.340000000662258E-5,9.378369999797389E-9,9.378369999797389E-9,251.7,18.5,37.8150792,-122.4164679,"14:09:39",1.0,5.850000000151567E-5,-1.163000000019565E-4,1.6947940000632417E-8,1.6947940000632417E-8,0.003069297447299311
"14:09:40",251.9,18.4,37.8179974,-122.4171062,"14:09:40",1.0,-9.239999999977044E-5,-3.909999999507363E-5,1.0066569999572336E-8,1.0066569999572336E-8,251.9,18.4,37.8151377,-122.4165842,"14:09:40",1.0,5.709999999936599E-5,-1.1639999999601969E-4,1.680936999900098E-8,1.680936999900098E-8,0.002906951683467539
"14:09:41",252.0,18.4,37.817905,-122.4171453,"14:09:41",1.0,-9.580000000397604E-5,-4.2600000000447835E-5,1.0992400000799965E-8,1.0992400000799965E-8,252.0,18.4,37.8151948,-122.4167006,"14:09:41",1.0,5.3899999997497616E-5,-1.1740000000770578E-4,1.6687970001539562E-8,1.6687970001539562E-8,0.0027464417215767494
"14:09:42",252.2,18.4,37.8178092,-122.4171879,"14:09:42",1.0,-1.0139999999836391E-4,-4.0999999995960934E-5,1.1962959999336998E-8,1.1962959999336998E-8,252.2,18.4,37.8152487,-122.416818,"14:09:42",1.0,5.580000000549035E-5,-1.1559999998667081E-4,1.6476999997531014E-8,1.6476999997531014E-8,0.00258708064427905
"14:09:43",252.3,18.3,37.8177078,-122.4172289,"14:09:43",1.0,-1.049999999978013E-4,-3.990000000442251E-5,1.2617009999891189E-8,1.2617009999891189E-8,252.3,18.3,37.8153045,-122.4169336,"14:09:43",1.0,5.459999999857246E-5,-1.160000000055561E-4,1.6437160001133127E-8,1.6437160001133127E-8,0.0024213741924763573
"14:09:44",252.3,18.3,37.8176028,-122.4172688,"14:09:44",1.0,-1.0740000000453165E-4,-4.069999999956053E-5,1.3191250000937625E-8,1.3191250000937625E-8,252.3,18.3,37.8153591,-122.4170496,"14:09:44",1.0,5.2599999996516544E-5,-1.144000000010692E-4,1.5854119999878172E-8,1.5854119999878172E-8,0.0022543820284074293
"14:09:45",252.4,18.2,37.8174954,-122.4173095,"14:09:45",1.0,-1.0329999999925121E-4,-4.989999999338579E-5,1.3160899999185203E-8,1.3160899999185203E-8,252.4,18.2,37.8154117,-122.417164,"14:09:45",1.0,5.2799999998853764E-5,-1.1499999999387E-4,1.601283999846906E-8,1.601283999846906E-8,0.002088773788613959
"14:09:46",252.4,18.2,37.8173921,-122.4173594,"14:09:46",1.0,-1.0110000000196351E-4,-5.620000000305936E-5,1.3379650000740895E-8,1.3379650000740895E-8,252.4,18.2,37.8154645,-122.417279,"14:09:46",1.0,5.240000000128475E-5,-1.1460000000340642E-4,1.5878920000915395E-8,1.5878920000915395E-8,0.0019292760092862954
"14:09:47",252.4,18.1,37.817291,-122.4174156,"14:09:47",1.0,-1.0559999999770753E-4,-4.979999999932261E-5,1.3631399999448363E-8,1.3631399999448363E-8,252.4,18.1,37.8155169,-122.4173936,"14:09:47",1.0,4.7299999998529074E-5,-1.1510000000214404E-4,1.548530000035441E-8,1.548530000035441E-8,0.0017742364019474215
"14:09:48",252.4,18.1,37.8171854,-122.4174654,"14:09:48",1.0,-1.0389999999915744E-4,-5.2900000000022374E-5,1.3593619999827283E-8,1.3593619999827283E-8,252.4,18.1,37.8155642,-122.4175087,"14:09:48",1.0,4.990000000049122E-5,-1.1360000000593118E-4,1.539497000139659E-8,1.539497000139659E-8,0.001621778138343225
"14:09:49",252.3,18.0,37.8170815,-122.4175183,"14:09:49",1.0,-1.0329999999925121E-4,-5.420000000810887E-5,1.3608530000724301E-8,1.3608530000724301E-8,252.3,18.0,37.8156141,-122.4176223,"14:09:49",1.0,5.140000000380951E-5,-1.1529999999027041E-4,1.5936049998147973E-8,1.5936049998147973E-8,0.0014710808135550248
"14:09:50",252.3,17.9,37.8169782,-122.4175725,"14:09:50",1.0,-1.0950000000065074E-4,-4.690000000096006E-5,1.4189860000232565E-8,1.4189860000232565E-8,252.3,17.9,37.8156655,-122.4177376,"14:09:50",1.0,5.679999999586016E-5,-1.141000000046688E-4,1.6245050000595134E-8,1.6245050000595134E-8,0.0013230416849048389
"14:09:51",252.2,17.9,37.8168687,-122.4176194,"14:09:51",1.0,-1.1020000000172558E-4,-4.879999998763651E-5,1.4525479999173642E-8,1.4525479999173642E-8,252.2,17.9,37.8157223,-122.4178517,"14:09:51",1.0,5.469999999974107E-5,-1.1569999999494485E-4,1.637857999880191E-8,1.637857999880191E-8,0.0011696992134750932
"14:09:52",252.2,17.8,37.8167585,-122.4176682,"14:09:52",1.0,-1.0429999999672646E-4,-5.740000000287182E-5,1.4173249999646823E-8,1.4173249999646823E-8,252.2,17.8,37.815777,-122.4179674,"14:09:52",1.0,5.3499999999928605E-5,-1.1659999999835691E-4,1.645780999960919E-8,1.645780999960919E-8,0.0010260910729578492
"14:09:53",252.1,17.7,37.8166542,-122.4177256,"14:09:53",1.0,-1.0089999999962629E-4,-6.390000000067175E-5,1.4264020000010435E-8,1.4264020000010435E-8,252.1,17.8,37.8158305,-122.418084,"14:09:53",1.0,5.870000000385289E-5,-1.1780000001238022E-4,1.732253000336911E-8,1.732253000336911E-8,8.982940776859135E-4
"14:09:54",252.1,17.7,37.8165533,-122.4177895,"14:09:54",1.0,-1.0300000000285081E-4,-6.129999999870961E-5,1.4366690000429065E-8,1.4366690000429065E-8,252.1,17.7,37.8158892,-122.4182018,"14:09:54",1.0,6.270000000085929E-5,-1.2219999999274478E-4,1.886412999833458E-8,1.886412999833458E-8,7.816777469063413E-4
"14:09:55",252.0,17.7,37.8164503,-122.4178508,"14:09:55",1.0,-1.0089999999962629E-4,-6.659999999669708E-5,1.4616369999484636E-8,1.4616369999484636E-8,252.0,17.7,37.8159519,-122.418324,"14:09:55",1.0,6.219999999501624E-5,-1.259000000004562E-4,1.9719649999494892E-8,1.9719649999494892E-8,6.872559930620085E-4
"14:09:56",252.0,17.6,37.8163494,-122.4179174,"14:09:56",1.0,-1.0590000000121336E-4,-6.04000000095084E-5,1.4862970001405604E-8,1.4862970001405604E-8,252.0,17.6,37.8160141,-122.4184499,"14:09:56",1.0,5.670000000179698E-5,-1.292000000034932E-4,1.9907530001106418E-8,1.9907530001106418E-8,6.292712769610151E-4
"14:09:57",251.9,17.6,37.8162435,-122.4179778,"14:09:57",1.0,-1.1450000000223781E-4,-5.039999999212341E-5,1.5650409999718497E-8,1.5650409999718497E-8,251.9,17.6,37.8160708,-122.4185791,"14:09:57",1.0,5.5000000003246896E-5,-1.299999999986312E-4,1.9925000000001275E-8,1.9925000000001275E-8,6.256092870151335E-4
"14:09:58",251.7,17.6,37.816129,-122.4180282,"14:09:58",1.0,-1.1439999999396377E-4,-5.370000000937125E-5,1.5971049999625384E-8,1.5971049999625384E-8,251.7,17.6,37.8161258,-122.4187091,"14:09:58",1.0,5.9000000000253294E-5,-1.2850000000241835E-4,1.9993250000651404E-8,1.9993250000651404E-8,6.809075194240849E-4
"14:09:59",251.5,17.5,37.8160146,-122.4180819,"14:09:59",1.0,-1.1740000000060036E-4,-4.979999999932261E-5,1.6262800000073497E-8,1.6262800000073497E-8,251.6,17.5,37.8161848,-122.4188376,"14:09:59",1.0,6.259999999969068E-5,-1.2710000000026866E-4,2.0073170000029565E-8,2.0073170000029565E-8,7.74629285528575E-4
"14:10:00",251.4,17.5,37.8158972,-122.4181317,"14:10:00",1.0,-1.1940000000265627E-4,-5.019999998978619E-5,1.6776399999608852E-8,1.6776399999608852E-8,251.4,17.5,37.8162474,-122.4189647,"14:10:00",1.0,6.279999999492247E-5,-1.2939999999161955E-4,2.06881999971934E-8,2.06881999971934E-8,9.036199643655295E-4
"14:10:01",251.2,17.5,37.8157778,-122.4181819,"14:10:01",1.0,-1.1880000000275004E-4,-5.550000000198452E-5,1.719369000087369E-8,1.719369000087369E-8,251.2,17.5,37.8163102,-122.4190941,"14:10:01",1.0,5.4099999999834836E-5,-1.3180000000545533E-4,2.0298050001420154E-8,2.0298050001420154E-8,0.0010562000757435345
"14:10:02",251.0,17.5,37.815659,-122.4182374,"14:10:02",1.0,-1.2199999999751299E-4,-5.330000000469681E-5,1.772488999989385E-8,1.772488999989385E-8,251.0,17.5,37.8163643,-122.4192259,"14:10:02",1.0,5.5000000003246896E-5,-1.2870000000475557E-4,1.9588690001581243E-8,1.9588690001581243E-8,0.0012143229965748499
"14:10:03",250.9,17.5,37.815537,-122.4182907,"14:10:03",1.0,-1.2629999999802521E-4,-4.909999999824777E-5,1.83624999993291E-8,1.83624999993291E-8,250.9,17.5,37.8164193,-122.4193546,"14:10:03",1.0,5.52999999996473E-5,-1.2799999998946987E-4,1.944208999726528E-8,1.944208999726528E-8,0.0013821492321789168
"14:10:04",250.8,17.5,37.8154107,-122.4183398,"14:10:04",1.0,-1.317999999983499E-4,-4.2100000001710214E-5,1.9143649999709038E-8,1.9143649999709038E-8,250.8,17.5,37.8164746,-122.4194826,"14:10:04",1.0,5.579999999838492E-5,-1.2850000000241835E-4,1.9625890000441272E-8,1.9625890000441272E-8,0.0015613696071042425
"14:10:05",250.7,17.5,37.8152789,-122.4183819,"14:10:05",1.0,-1.3770000000334903E-4,-3.470000000049822E-5,2.01653800009569E-8,2.01653800009569E-8,250.7,17.5,37.8165304,-122.4196111,"14:10:05",1.0,5.600000000072214E-5,-1.2800000000368073E-4,1.9520000001023145E-8,1.9520000001023145E-8,0.0017541906652303297
